         0          0          7          0          0
00007  1  1  1  1  1  1  1
imt1, integer 
itp1, integer 
icr1, integer 
isn1, integer 
numbnd, integer 
id_numb, integer 
vor_vol, real 
   1  1  10  0  0  0  0  0.125000000000E+00
   2  2  12  0  0  0  0  0.250000000000E+00
   3  1  10  0  0  0  0  0.125000000000E+00
   4  1  10  0  0  0  0  0.125000000000E+00
   5  1  10  0  0  0  0  0.125000000000E+00
   6  2  12  0  0  0  0  0.250000000000E+00
   7  2  12  0  0  0  0  0.250000000000E+00
   8  2  12  0  0  0  0  0.250000000000E+00
   9  2  10  0  0  0  0  0.125000000000E+00
  10  2  10  0  0  0  0  0.125000000000E+00
  11  2  10  0  0  0  0  0.125000000000E+00
  12  2  10  0  0  0  0  0.125000000000E+00
