x1 coord,x2 coord,x3 coord,x4 coord
0, 0, 1.467571472192829, 1
0.8851582403557509, 1, 1, 1
0.2267681399182699, 1, 1, 1
1, 0, 0.1850372599101429, 1
0.04875326917891354, 0, 1, 1
2, 0.3783924252173101, 3, 1
-1, -1, -0.5149888792828565, 1
2, 1.04807509389931, 3, 1
-0.2410867044201116, -1, -1, 1
0.7677210615809122, -1, -1, 1
-1, -1, 0.9131590216971821, 1
2, -1, 1.247225823014419, 1
0, 0.7609390459160669, 1, 1
0.103803985018448, 1, 2, 1
0.05569440653844904, 2, -1, 1
1.736062272535513, -1, 3, 1
-1, 0.7624828763847877, 3, 1
0.5096457957620077, 0, 1, 1
0.001962611631451949, 2, 3, 1
0.1441071222185899, 0, 1, 1
0.243143445591398, 0, 1, 1
2, -1, 0.3794880436859835, 1
0.6399511558351744, 1, 0, 1
1, 0.02034204073750268, 1, 1
-0.1070943253125547, 2, 3, 1
0, 0, 1.464474829327799, 1
0.7538454058942324, 1, 1, 1
0, 0.2680806456430588, 1, 1
-1, 2, -0.1408725727168005, 1
-1, -0.8250396649899249, 3, 1
1.993531085563645, 2, -1, 1
1, 1, 1.643311502785911, 1
1, 0.8659770150801078, 0, 1
2, 2, 2.718941768450081, 1
1, 0.5192520373724117, 1, 1
0, 0.8400951725845854, 1, 1
0.3568547032319346, 0, 1, 1
0.4974105159853236, 0, 1, 1
-1, 1.666256176615994, -1, 1
2, -0.8206958724678877, -1, 1
0, 0.6799586155527646, 0, 1
-1, 1.821013276192727, 3, 1
-1, -1, 0.04301093074561591, 1
1, 0.3473738527777658, 1, 1
-1, 1.578608247518513, 3, 1
2, -1, 2.884814340944011, 1
1, 0.05040011595331884, 1, 1
1.092574976916618, 2, -1, 1
1, 0, 1.511147733719859, 1
1, 1, 1.429676862371686, 1
2, 2, 2.094271860057975, 1
2, -1, -0.6878027160854971, 1
0.7786170798805071, 0, 0, 1
-1, 1.986096494786538, 3, 1
0, 0, 0.599300032427741, 1
0.9251045768270219, 0, 1, 1
1, 0.7145042868172399, 1, 1
0, 0, 0.9133361811755841, 1
1, 0, 0.5840545988972072, 1
0.7684601334260084, 0, 1, 1
-1, -0.2280751198643274, -1, 1
2, -1, 2.845596673473708, 1
0.2240533935704601, 2, -1, 1
-1, -1, 1.643590093663209, 1
-1, 2, 1.96493259700976, 1
0, 0.8929354160148095, 0, 1
2, 1.993720968910729, 3, 1
0.1180435987030295, 2, 3, 1
0.3564062590759836, 1, 0, 1
2, 1.818009752006959, -1, 1
0, 0, 1.779136640486271, 1
-1, -1, 0.6940641747239797, 1
-1, -1, -0.1854242221694404, 1
1.227484905881855, -1, -1, 1
-1, 2, -0.94421477402167, 1
-1, -1, 1.181989127291429, 1
2, 1.884771054241114, 3, 1
0.5710872045552826, 1, 1, 1
-1, 0.3162129898632342, 3, 1
1, 0.1693232454799115, 0, 1
0, 0.8458707461753546, 2, 1
0.5315423008626569, 1, 2, 1
0.7775078517207101, 1, 1, 1
-1, -0.2539062862891958, 3, 1
0.004161145754455697, 1, 1, 1
0.3418068784627749, 1, 1, 1
0, 0.5054678590450388, 2, 1
1, 0.9183738843079335, 1, 1
-1, 1.304774094412697, 3, 1
2, 2, 1.930013245535016, 1
2, -0.03022424420510139, 3, 1
0.2916580649200352, 0, 1, 1
0, 0, 0.7867353387077995, 1
0.7552063322941023, 1, 1, 1
1.201875738426596, 2, 3, 1
-1, -1, 1.134580497225093, 1
1.113288629968839, -1, -1, 1
-0.3718963235494999, -1, 3, 1
0.391322692492626, 1, 1, 1
0.8504945589550519, -1, -1, 1
2, 1.633375875969339, -1, 1
2, -1, 2.129556654815309, 1
0.2844668114659979, 0, 1, 1
1.281971099449687, 2, -1, 1
0.1358355280719059, 2, -1, 1
2, -1, 0.7517778390762344, 1
1, 0.5084497471684783, 1, 1
2, 2, -0.2439761669373515, 1
-0.9542192350588152, 2, 3, 1
1, 0.5814834273303214, 1, 1
-1, 1.740548688444308, 3, 1
1.835852633863936, 2, -1, 1
2, 2, 2.09534855403602, 1
0.599664076189527, 0, 1, 1
0.9682804437466404, 2, 3, 1
1, 0.1444755119426143, 1, 1
-1, -1, 1.483030907789748, 1
1, 0.7162531878331099, 2, 1
0.08844802267704499, -1, 3, 1
0.143071518964079, 0, 1, 1
-1, -1, -0.9206927889036787, 1
0.09326283026221183, -1, 3, 1
-1, -1, 1.454379510649373, 1
-1, 0.9689236265763397, 3, 1
0, 0.8352676738824295, 1, 1
-1, 2, 2.626299032860441, 1
2, 2, 2.230362248356808, 1
-1, -1, -0.6289572035196467, 1
