x1 coord,x2 coord,x3 coord,x4 coord
0, 0, 1.467571472192829, 0.2291100213744863
2, 0.3783924252173101, 3, 0.5089062067579204
2, 1.04807509389931, 3, 0.4664432039893381
0.7677210615809122, -1, -1, 0.448826838809632
-1, -1, 0.9131590216971821, 0.5329108222466755
2, -1, 1.247225823014419, 0.5272635060758691
0.05569440653844904, 2, -1, 0.51729025920384
-1, 0.7624828763847877, 3, 0.606383390571454
0.5096457957620077, 0, 1, 0.2402735600766162
0.001962611631451949, 2, 3, 0.4909616796994115
2, -1, 0.3794880436859835, 0.5049533299020597
-1, 2, -0.1408725727168005, 0.4209724393687677
1, 0.5192520373724117, 1, 0.2355665016875183
-1, -1, 0.04301093074561591, 0.5110753560653518
1.092574976916618, 2, -1, 0.4446382613108571
1, 0, 1.511147733719859, 0.2395376104772692
2, 2, 2.094271860057975, 0.4438067885715924
-1, -1, 1.643590093663209, 0.5141351118563127
-1, 2, 1.96493259700976, 0.5071830274652178
0.5315423008626569, 1, 2, 0.2295442725772981
0, 0.5054678590450388, 2, 0.242320749067931
1.201875738426596, 2, 3, 0.3910808881709678
2, -1, 2.129556654815309, 0.4265172391404985
0.08844802267704499, -1, 3, 0.533339531111752
2, 2, 0.7295406882024542, 0.6404730540465388
0.568722769316526, 2, -1, 0.5494087028308755
1.176712620585635, -1, 3, 0.403410815913039
-1, 0.01440132483129153, 3, 0.4970566491673328
2, 2, 1.465309160409959, 0.5695993285011957
2, 2, 0.01574109105533772, 0.4977131346171155
2, -1, -0.2101526856384037, 0.3870251840371822
-1, 2, 1.209475762212318, 0.658274394424706
-1, 0.873143089611756, -1, 0.5521598860902396
-1, -1, 2.140472691809465, 0.4211683810133621
0, 0.532918448162257, 1, 0.2288699604004941
-1, 2, 0.366604358649147, 0.5224678256419573
2, 0.4927372673506003, -1, 0.5132375983806198
-1, -0.2204695061902516, -1, 0.3819699419667767
0.4833017137743553, 0, 0, 0.2368178397494341
0.784537137299214, 2, 3, 0.4745486083964443
1, 1, 1.514570604695098, 0.2378604036994018
-1, 0.2665786076905969, -1, 0.4793795647429464
0.4549529756798698, 0, 2, 0.2229269580831362
0.2549703390683402, -1, -1, 0.4799798416998912
2, -1, 1.73633609256963, 0.4540519949268779
1, 1, 0.4856436828980604, 0.2379654046200496
1, 0.506567624932679, 2, 0.2417818637829873
0.6856715034437686, -1, 3, 0.5016190393414122
0, 0, 0.4546199789747732, 0.2227637896976389
0, 0.5216487838626243, 0, 0.2343920959073141
0.4756032691436275, 1, 1, 0.2330456018803775
1, 0.470119829135788, 0, 0.2303587162765361
0, 1, 0.5012480114715541, 0.2443884743789385
2, -0.1598530571393881, -1, 0.4116720020016998
0, 1, 1.474578843837277, 0.2325436334802657
2, 1.110510154105607, -1, 0.4358500244882523
0.4800307165659631, 1, 0, 0.2352150511173219
1, 0, 0.4763918805217944, 0.2334320214556792
2, -0.1957664768466951, 3, 0.3940744263451194
-0.2103938831509545, -1, -1, 0.3869069972560323
1.209009214907943, -1, -1, 0.3875854846951081
